id,title,context,question,answers
572695c9f1498d1400e8e47a,Presbyterianism,"Most of the Korean Presbyterian denominations share the same name in Korean, 대한예수교장로회 (literally means the Presbyterian Church of Korea or PCK), tracing its roots to the United Presbyterian Assembly before its long history of disputes and schisms. The Presbyterian schism began with the controversy in relation to the Japanese shrine worship enforced during the Japanese colonial period and the establishment of a minor division (Koryu-pa, 고려파, later The Koshin Presbyterian Church in Korea, Koshin 고신) in 1952. And in 1953 the second schism happened when the theological orientation of the Chosun Seminary (later Hanshin University) founded in 1947 could not be tolerated in the PCK and another minor group (The Presbyterian Church in the Republic of Korea, Kijang, 기장) was separated. The last major schism had to do with the issue of whether the PCK should join the WCC. The controversy divided the PCK into two denominations, The Presbyterian Church of Korea (Tonghap, 통합) and The General Assembly of Presbyterian Church in Korea (Hapdong, 합동) in 1959. All major seminaries associated with each denomination claim heritage from the Pyung Yang Theological Seminary, therefore, not only Presbyterian University and Theological Seminary and Chongsin University which are related to PCK but also Hanshin University of PROK all celebrated the 100th class in 2007, 100 years from the first graduates of Pyung Yang Theological Seminary.","Most of the churches in Korea carry the same name, what is it?","{'text': array(['Presbyterian Church of Korea'], dtype=object), 'answer_start': array([107], dtype=int32)}"
57343e54d058e614000b6b74,"Tucson,_Arizona","Both the council members and the mayor serve four-year terms; none face term limits. Council members are nominated by their wards via a ward-level primary held in September. The top vote-earners from each party then compete at-large for their ward's seat on the November ballot. In other words, on election day the whole city votes on all the council races up for that year. Council elections are severed: Wards 1, 2, and 4 (as well as the mayor) are up for election in the same year (most recently 2011), while Wards 3, 5, and 6 share another year (most recently 2013).",When is Tucson's city council general election?,"{'text': array(['November'], dtype=object), 'answer_start': array([262], dtype=int32)}"
5a2abad95b078a001a2f06d5,Sanskrit,"Many Sanskrit dramas also indicate that the language coexisted with Prakrits, spoken by multilingual speakers with a more extensive education. Sanskrit speakers were almost always multilingual. In the medieval era, Sanskrit continued to be spoken and written, particularly by learned Brahmins for scholarly communication. This was a thin layer of Indian society, but covered a wide geography. Centres like Varanasi, Paithan, Pune and Kanchipuram had a strong presence of teaching and debating institutions, and high classical Sanskrit was maintained until British times.",What kind of dramas used exclusively the Sanskrit language?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
572806e03acd2414000df291,London,"The Greater London Council was abolished in 1986, which left London as the only large metropolis in the world without a central administration. In 2000, London-wide government was restored, with the creation of the Greater London Authority. To celebrate the start of the 21st century, the Millennium Dome, London Eye and Millennium Bridge were constructed. On 6 July 2005 London was awarded the 2012 Summer Olympics, making London the first city to stage the Olympic Games three times. In January 2015, Greater London's population was estimated to be 8.63 million, the highest level since 1939.",The population of Greater London in January 2015 was its greatest since what year?,"{'text': array(['1939'], dtype=object), 'answer_start': array([589], dtype=int32)}"
5ad39a8b604f3c001a3fe872,Miami,"Miami has six major causeways that span over Biscayne Bay connecting the western mainland, with the eastern barrier islands along the Atlantic Ocean. The Rickenbacker Causeway is the southernmost causeway and connects Brickell to Virginia Key and Key Biscayne. The Venetian Causeway and MacArthur Causeway connect Downtown with South Beach. The Julia Tuttle Causeway connects Midtown and Miami Beach. The 79th Street Causeway connects the Upper East Side with North Beach. The northernmost causeway, the Broad Causeway, is the smallest of Miami's six causeways, and connects North Miami with Bal Harbour.",What causeway connects South Beach with Uptown?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
57268034708984140094c819,British_Empire,"The changing world order that the war had brought about, in particular the growth of the United States and Japan as naval powers, and the rise of independence movements in India and Ireland, caused a major reassessment of British imperial policy. Forced to choose between alignment with the United States or Japan, Britain opted not to renew its Japanese alliance and instead signed the 1922 Washington Naval Treaty, where Britain accepted naval parity with the United States. This decision was the source of much debate in Britain during the 1930s as militaristic governments took hold in Japan and Germany helped in part by the Great Depression, for it was feared that the empire could not survive a simultaneous attack by both nations. Although the issue of the empire's security was a serious concern in Britain, at the same time the empire was vital to the British economy.",When did Britain sign the Washington Naval Treaty?,"{'text': array(['1922'], dtype=object), 'answer_start': array([387], dtype=int32)}"
5acf70f877cf76001a684e3f,Prime_minister,"A prime minister is the most senior minister of cabinet in the executive branch of government, often in a parliamentary or semi-presidential system. In many systems, the prime minister selects and may dismiss other members of the cabinet, and allocates posts to members within the government. In most systems, the prime minister is the presiding member and chairman of the cabinet. In a minority of systems, notably in semi-presidential systems of government, a prime minister is the official who is appointed to manage the civil service and execute the directives of the head of state.",What group oversees the Prime Minister?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
5726f39d5951b619008f834a,Myanmar,"The elections of 2010 resulted in a victory for the military-backed Union Solidarity and Development Party. Various foreign observers questioned the fairness of the elections. One criticism of the election was that only government sanctioned political parties were allowed to contest in it and the popular National League for Democracy was declared illegal. However, immediately following the elections, the government ended the house arrest of the democracy advocate and leader of the National League for Democracy, Aung San Suu Kyi, and her ability to move freely around the country is considered an important test of the military's movement toward more openness. After unexpected reforms in 2011, NLD senior leaders have decided to register as a political party and to field candidates in future by-elections.",What was the Burmese official decision concerning the legitimacy of National League for Democracy in 2010 ?,"{'text': array(['the popular National League for Democracy was declared illegal'],
      dtype=object), 'answer_start': array([294], dtype=int32)}"
5a3c96edcc5d22001a521e21,God,"Different religious traditions assign differing (though often similar) attributes and characteristics to God, including expansive powers and abilities, psychological characteristics, gender characteristics, and preferred nomenclature. The assignment of these attributes often differs according to the conceptions of God in the culture from which they arise. For example, attributes of God in Christianity, attributes of God in Islam, and the Thirteen Attributes of Mercy in Judaism share certain similarities arising from their common roots.",What attributes do different cultures have?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
5a82047031013a001a3350d4,Humanism,"The words of the comic playwright P. Terentius Afer reverberated across the Roman world of the mid-2nd century BCE and beyond. Terence, an African and a former slave, was well placed to preach the message of universalism, of the essential unity of the human race, that had come down in philosophical form from the Greeks, but needed the pragmatic muscles of Rome in order to become a practical reality. The influence of Terence's felicitous phrase on Roman thinking about human rights can hardly be overestimated. Two hundred years later Seneca ended his seminal exposition of the unity of humankind with a clarion-call:",Who was able to spread the idea of equality among all without any words?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
5a7b6a1321c2de001afe9ff0,National_Archives_and_Records_Administration,"The National Archives Building, known informally as Archives I, located north of the National Mall on Constitution Avenue in Washington, D.C., opened as its original headquarters in 1935. It holds the original copies of the three main formative documents of the United States and its government: the Declaration of Independence, the Constitution, and the Bill of Rights. It also hosts a copy of the 1297 Magna Carta confirmed by Edward I. These are displayed to the public in the main chamber of the National Archives, which is called the Rotunda for the Charters of Freedom. The National Archives Building also exhibits other important American historical documents such as the Louisiana Purchase Treaty, the Emancipation Proclamation, and collections of photography and other historically and culturally significant American artifacts.",In what year was the Emancipation Proclamation written?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
5ace925632bba1001ae4aa75,Brigham_Young_University,"Brigham Young University (often referred to as BYU or, colloquially, The Y) is a private research university located in Provo, Utah, United States. It is owned and operated by The Church of Jesus Christ of Latter-day Saints (LDS Church), and, excluding online students, is the largest of any religious university and the third largest private university in the United States, with 29,672 on-campus students. Approximately 99 percent of the students are members of the LDS Church, and one-third of its US students are from Utah.",What university is known as BUY?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
5728fc671d04691400778f09,Samurai,"In the 1500s a new type of armor started to become popular due to the advent of firearms, new fighting tactics and the need for additional protection. The kozane dou made from individual scales was replaced by plate armor. This new armor, which used iron plated dou (dō), was referred to as Tosei-gusoku, or modern armor. Various other components of armor protected the samurai's body. The helmet kabuto was an important part of the samurai's armor. Samurai armor changed and developed as the methods of samurai warfare changed over the centuries. The known last use of samurai armor occurring in 1877 during the satsuma rebellion. As the last samurai rebellion was crushed, Japan modernized its defenses and turned to a national conscription army that used uniforms.",What new type of armor replaced the old?,"{'text': array(['plate armor'], dtype=object), 'answer_start': array([210], dtype=int32)}"
56f81cabaef2371900625ddb,Szlachta,"In 1355 in Buda King Casimir III the Great issued the first country-wide privilege for the nobility, in exchange for their agreement that in the lack of Casimir's male heirs, the throne would pass to his nephew, Louis I of Hungary. He decreed that the nobility would no longer be subject to 'extraordinary' taxes, or use their own funds for military expeditions abroad. He also promised that during travels of the royal court, the king and the court would pay for all expenses, instead of using facilities of local nobility.",WHo would pay for expenses during travels or the royal courts?,"{'text': array(['the king and the court'], dtype=object), 'answer_start': array([427], dtype=int32)}"
5726dcbf708984140094d3ff,Nigeria,"Goodluck Jonathan served as Nigeria's president till 16 April 2011, when a new presidential election in Nigeria was conducted. Jonathan of the PDP was declared the winner on 19 April 2011, having won the election with a total of 22,495,187 of the 39,469,484 votes cast, to stand ahead of Muhammadu Buhari from the main opposition party, the Congress for Progressive Change (CPC), which won 12,214,853 of the total votes cast. The international media reported the elections as having run smoothly with relatively little violence or voter fraud, in contrast to previous elections.",How many votes did Buhari get?,"{'text': array(['12,214,853'], dtype=object), 'answer_start': array([390], dtype=int32)}"
5ad2cf6ad7d075001a42a30f,Northwestern_University,"The Northwestern Interdisciplinary Law Review is a scholarly legal publication published annually by an editorial board of Northwestern University undergraduates. The journal's mission is to publish interdisciplinary legal research, drawing from fields such as history, literature, economics, philosophy, and art. Founded in 2008, the journal features articles by professors, law students, practitioners, and undergraduates. The journal is funded by the Buffett Center for International and Comparative Studies and the Office of the Provost.",Who funds The Southwestern Interdisciplinary Law Review?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
56e7963e37bdd419002c41ad,Arena_Football_League,"The Arena Football League (AFL) is the highest level of professional indoor American football in the United States. It was founded in 1987 by Jim Foster, making it the third longest-running professional football league in North America, after the Canadian Football League and the National Football League. It is played indoors on a 68-yard field (about half the distance of an NFL field), resulting in a faster-paced and higher-scoring game. The sport was invented in the early 1980s and patented by Foster, a former executive of the United States Football League and the National Football League.",Where does the Arena Football League rank amongst professional football leagues in North America by longevity?,"{'text': array(['third'], dtype=object), 'answer_start': array([168], dtype=int32)}"
5709fd234103511400d594e6,Hanover,"Some other popular sights are the Waterloo Column, the Laves House, the Wangenheim Palace, the Lower Saxony State Archives, the Hanover Playhouse, the Kröpcke Clock, the Anzeiger Tower Block, the Administration Building of the NORD/LB, the Cupola Hall of the Congress Centre, the Lower Saxony Stock, the Ministry of Finance, the Garten Church, the Luther Church, the Gehry Tower (designed by the American architect Frank O. Gehry), the specially designed Bus Stops, the Opera House, the Central Station, the Maschsee lake and the city forest Eilenriede, which is one of the largest of its kind in Europe. With around 40 parks, forests and gardens, a couple of lakes, two rivers and one canal, Hanover offers a large variety of leisure activities.",How many rivers run through Hanover?,"{'text': array(['two'], dtype=object), 'answer_start': array([667], dtype=int32)}"
57281099ff5b5019007d9c42,Culture,"In the United States, Lindlof and Taylor write, ""Cultural studies [were] grounded in a pragmatic, liberal-pluralist tradition"". The American version of cultural studies initially concerned itself more with understanding the subjective and appropriative side of audience reactions to, and uses of, mass culture; for example, American cultural-studies advocates wrote about the liberatory aspects of fandom.[citation needed] The distinction between American and British strands, however, has faded.[citation needed] Some researchers, especially in early British cultural studies, apply a Marxist model to the field. This strain of thinking has some influence from the Frankfurt School, but especially from the structuralist Marxism of Louis Althusser and others. The main focus of an orthodox Marxist approach concentrates on the production of meaning. This model assumes a mass production of culture and identifies power as residing with those producing cultural artifacts. In a Marxist view, those who control the means of production (the economic base) essentially control a culture.[citation needed] Other approaches to cultural studies, such as feminist cultural studies and later American developments of the field, distance themselves from this view. They criticize the Marxist assumption of a single, dominant meaning, shared by all, for any cultural product. The non-Marxist approaches suggest that different ways of consuming cultural artifacts affect the meaning of the product. This view comes through in the book Doing Cultural Studies: The Story of the Sony Walkman (by Paul du Gay et al.), which seeks to challenge the notion that those who produce commodities control the meanings that people attribute to them. Feminist cultural analyst, theorist and art historian Griselda Pollock contributed to cultural studies from viewpoints of art history and psychoanalysis. The writer Julia Kristeva is among influential voices at the turn of the century, contributing to cultural studies from the field of art and psychoanalytical French feminism.[citation needed]","Which two wrote Cultural studies [were] grounded in a pragmatic, liberal-pluralist tradition?","{'text': array(['Lindlof and Taylor'], dtype=object), 'answer_start': array([22], dtype=int32)}"
5706017c75f01819005e785f,The_Times,"In June 1990, The Times ceased its policy of using courtesy titles (""Mr"", ""Mrs"", or ""Miss"" prefixes) for living persons before full names on first reference, but it continues to use them before surnames on subsequent references. The more formal style is now confined to the ""Court and Social"" page, though ""Ms"" is now acceptable in that section, as well as before surnames in news sections.","What kind of style is now confined to the ""Court and Social"" page of The Times when referring to the use of courtesy titles?","{'text': array(['formal style'], dtype=object), 'answer_start': array([238], dtype=int32)}"
5726dccf708984140094d405,Napoleon,"While the Concordat restored much power to the papacy, the balance of church-state relations had tilted firmly in Napoleon's favour. He selected the bishops and supervised church finances. Napoleon and the pope both found the Concordat useful. Similar arrangements were made with the Church in territories controlled by Napoleon, especially Italy and Germany. Now, Napoleon could win favor with the Catholics while also controlling Rome in a political sense. Napoleon said in April 1801, ""Skillful conquerors have not got entangled with priests. They can both contain them and use them."" French children were issued a catechism that taught them to love and respect Napoleon.",The Concodat restored significant power to what position?,"{'text': array(['the papacy'], dtype=object), 'answer_start': array([43], dtype=int32)}"
56d62f3e1c85041400946fa8,Dog,"Dogs have lived and worked with humans in so many roles that they have earned the unique nickname, ""man's best friend"", a phrase used in other languages as well. They have been bred for herding livestock, hunting (e.g. pointers and hounds), rodent control, guarding, helping fishermen with nets, detection dogs, and pulling loads, in addition to their roles as companions. In 1957, a husky-terrier mix named Laika became the first animal to orbit the Earth.",What breed was Laika?,"{'text': array(['husky-terrier mix'], dtype=object), 'answer_start': array([384], dtype=int32)}"
5731cd38e17f3d140042241b,Separation_of_church_and_state_in_the_United_States,"In Lemon v. Kurtzman, 403 U.S. 602 (1971), the court determined that a Pennsylvania state policy of reimbursing the salaries and related costs of teachers of secular subjects in private religious schools violated the Establishment Clause. The court's decision argued that the separation of church and state could never be absolute: ""Our prior holdings do not call for total separation between church and state; total separation is not possible in an absolute sense. Some relationship between government and religious organizations is inevitable,"" the court wrote. ""Judicial caveats against entanglement must recognize that the line of separation, far from being a ""wall,"" is a blurred, indistinct, and variable barrier depending on all the circumstances of a particular relationship.""",Whose salaries were being reimbursed in private religious schools?,"{'text': array(['teachers of secular subjects'], dtype=object), 'answer_start': array([146], dtype=int32)}"
5a36f03795360f001af1b360,Gregorian_calendar,"In addition to the change in the mean length of the calendar year from 365.25 days (365 days 6 hours) to 365.2425 days (365 days 5 hours 49 minutes 12 seconds), a reduction of 10 minutes 48 seconds per year, the Gregorian calendar reform also dealt with the accumulated difference between these lengths. The canonical Easter tables were devised at the end of the third century, when the vernal equinox fell either on 20 March or 21 March depending on the year's position in the leap year cycle. As the rule was that the full moon preceding Easter was not to precede the equinox the equinox was fixed at 21 March for computational purposes and the earliest date for Easter was fixed at 22 March. The Gregorian calendar reproduced these conditions by removing ten days.",What was reduced by forty-eight minutes and ten seconds?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
5725c44089a1e219009abe33,Montevideo,"According to the census survey carried out between 15 June and 31 July 2004, Montevideo had a population of 1,325,968 persons, compared to Uruguay's total population of 3,241,003. The female population was 707,697 (53.4%) while the male population accounted for 618,271 (46.6%). The population had declined since the previous census carried out in 1996, with an average annual growth rate of −1.5 per thousand. Continual decline has been documented since the census period of 1975–1985, which showed a rate of −5.6 per thousand. The decrease is due in large part to lowered fertility, partly offset by mortality, and to a smaller degree in migration. The birth rate declined by 19% from 1996 (17 per thousand) to 2004 (13.8 per thousand). Similarly, the total fertility rate (TFR) declined from 2.24 in 1996 to 1.79 in 2004. However, mortality continued to fall with life expectancy at birth for both sexes increasing by 1.73 years.","According to the census survey carried out between 15 June and 31 July 2004, what was Uruguay's population?","{'text': array(['3,241,003'], dtype=object), 'answer_start': array([169], dtype=int32)}"
57267b7edd62a815002e86b3,Chicago_Cubs,"The 2013 season resulted in much as the same the year before. Shortly before the trade deadline, the Cubs traded Matt Garza to the Texas Rangers for Mike Olt, C. J. Edwards, Neil Ramirez, and Justin Grimm. Three days later, the Cubs sent Alfonso Soriano to the New York Yankees for minor leaguer Corey Black. The mid season fire sale led to another last place finish in the NL Central, finishing with a record of 66-96. Although there was a five-game improvement in the record from the year before, Anthony Rizzo and Starlin Castro seemed to take steps backward in their development. On September 30, 2013, Theo Epstein made the decision to fire manager Dale Sveum after just two seasons at the helm of the Cubs. The regression of several young players was thought to be the main focus point, as the front office said Dale would not be judged based on wins and losses. In two seasons as skipper, Sveum finished with a record of 127-197.",How many seasons did Dale Sveum spend with the Cubs before getting fired?,"{'text': array(['two seasons'], dtype=object), 'answer_start': array([676], dtype=int32)}"
5a722ff90efcfe001a8afea2,"United_States_presidential_election,_2004","The following week, John Edwards won the South Carolina primary and finished a strong second in Oklahoma to Clark. Lieberman dropped out of the campaign the following day. Kerry dominated throughout February and his support quickly snowballed as he won caucuses and primaries, taking in a string of wins in Michigan, Washington, Maine, Tennessee, Washington, D.C., Nevada, Wisconsin, Utah, Hawaii, and Idaho. Clark and Dean dropped out during this time, leaving Edwards as the only real threat to Kerry. Kucinich and Sharpton continued to run despite poor results at the polls.",What did Sharpton do the next day after losing in Nevada?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
5a48784b84b8a4001a7e78ab,Imperial_College_London,"Imperial College TV
ICTV (formerly STOIC (Student Television of Imperial College)) is Imperial College Union's TV station, founded in 1969 and operated from a small TV studio in the Electrical Engineering block. The department had bought an early AMPEX Type A 1-inch videotape recorder and this was used to produce an occasional short news programme which was then played to students by simply moving the VTR and a monitor into a common room. A cable link to the Southside halls of residence was laid in a tunnel under Exhibition Road in 1972. Besides the news, early productions included a film of the Queen opening what was then called College Block and interview programmes with DJ Mike Raven, Richard O'Brian and Monty Python producer Ian MacNaughton. The society was renamed to ICTV for the start of the 2014/15 academic year.",When was a cable link added to the dorms?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
570a7b204103511400d59763,Emotion,"In the 2000s, research in computer science, engineering, psychology and neuroscience has been aimed at developing devices that recognize human affect display and model emotions. In computer science, affective computing is a branch of the study and development of artificial intelligence that deals with the design of systems and devices that can recognize, interpret, and process human emotions. It is an interdisciplinary field spanning computer sciences, psychology, and cognitive science. While the origins of the field may be traced as far back as to early philosophical enquiries into emotion, the more modern branch of computer science originated with Rosalind Picard's 1995 paper on affective computing. Detecting emotional information begins with passive sensors which capture data about the user's physical state or behavior without interpreting the input. The data gathered is analogous to the cues humans use to perceive emotions in others. Another area within affective computing is the design of computational devices proposed to exhibit either innate emotional capabilities or that are capable of convincingly simulating emotions. Emotional speech processing recognizes the user's emotional state by analyzing speech patterns. The detection and processing of facial expression or body gestures is achieved through detectors and sensors.",How does emotional speech processing determine a user's emotional state?,"{'text': array(['analyzing speech patterns'], dtype=object), 'answer_start': array([1214], dtype=int32)}"
571a90034faf5e1900b8aa86,Memory,"Memorization is a method of learning that allows an individual to recall information verbatim. Rote learning is the method most often used. Methods of memorizing things have been the subject of much discussion over the years with some writers, such as Cosmos Rossellius using visual alphabets. The spacing effect shows that an individual is more likely to remember a list of items when rehearsal is spaced over an extended period of time. In contrast to this is cramming: an intensive memorization in a short period of time. Also relevant is the Zeigarnik effect which states that people remember uncompleted or interrupted tasks better than completed ones. The so-called Method of loci uses spatial memory to memorize non-spatial information.",What is the Zeigarnik effect?,"{'text': array(['states that people remember uncompleted or interrupted tasks better than completed ones.'],
      dtype=object), 'answer_start': array([569], dtype=int32)}"
5728d6f84b864d1900164f37,Estonia,"The Estonian literature refers to literature written in the Estonian language (ca. 1 million speakers). The domination of Estonia after the Northern Crusades, from the 13th century to 1918 by Germany, Sweden, and Russia resulted in few early written literary works in the Estonian language. The oldest records of written Estonian date from the 13th century. Originates Livoniae in Chronicle of Henry of Livonia contains Estonian place names, words and fragments of sentences. The Liber Census Daniae (1241) contains Estonian place and family names.",What document dated in 1241 contains place and family names?,"{'text': array(['The Liber Census Daniae'], dtype=object), 'answer_start': array([476], dtype=int32)}"
5711252ab654c5140001fbc3,Nintendo_Entertainment_System,"The NES was released after the ""video game crash"" of the early 1980s, whereupon many retailers and adults had regarded electronic games as being merely a passing fad, and many believed at first that the NES was another fad. Before the NES/Famicom, Nintendo was known as a moderately successful Japanese toy and playing card manufacturer, and the popularity of the NES/Famicom helped the company grow into an internationally recognized name almost synonymous with video games as Atari had been during the 2600 era and set the stage for Japanese dominance of the video game industry. With the NES, Nintendo also changed the relationship of console manufacturers and third-party software developers by restricting developers from publishing and distributing software without licensed approval. This led to higher quality software titles, which helped to change the attitude of a public that had grown weary from poorly produced titles for other game systems of the day.",Nintendo required what from its software developers?,"{'text': array(['licensed approval'], dtype=object), 'answer_start': array([772], dtype=int32)}"
5727a2bbff5b5019007d917a,Hindu_philosophy,"The metaphysics in Mīmāṃsā school consists of both atheistic and theistic doctrines and the school showed little interest in systematic examination of the existence of God. Rather, it held that the soul is eternal omnipresent, inherently active spiritual essence, then focussed on the epistemology and metaphysics of dharma. To them, dharma meant rituals and duties, not devas (gods), because devas existed only in name. The Mīmāṃsākas held that the Vedas are ""eternal authorless infallible"", that Vedic vidhi (injunctions) and mantras in rituals are prescriptive karya (actions), and the rituals are of primary importance and merit. They considered the Upanishads and other self-knowledge, spirituality-related texts to be of secondary importance, a philosophical view that the Vedanta school disagreed with.",What school disagreed with the principles of the Mimamsa school?,"{'text': array(['Vedanta school'], dtype=object), 'answer_start': array([779], dtype=int32)}"
5a6bc8b74eec6b001a80a5a5,Predation,"One adaptation helping both predators and prey avoid detection is camouflage, a form of crypsis where species have an appearance that helps them blend into the background. Camouflage consists of not only color but also shape and pattern. The background upon which the organism is seen can be both its environment (e.g., the praying mantis to the right resembling dead leaves) or other organisms (e.g., zebras' stripes blend in with each other in a herd, making it difficult for lions to focus on a single target). The more convincing camouflage is, the more likely it is that the organism will go unseen.",What does a praying mantis use to build its home?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
572698c9f1498d1400e8e4a4,Late_Middle_Ages,"The term ""Late Middle Ages"" refers to one of the three periods of the Middle Ages, along with the Early Middle Ages and the High Middle Ages. Leonardo Bruni was the first historian to use tripartite periodization in his History of the Florentine People (1442). Flavio Biondo used a similar framework in Decades of History from the Deterioration of the Roman Empire (1439–1453). Tripartite periodization became standard after the German historian Christoph Cellarius published Universal History Divided into an Ancient, Medieval, and New Period (1683).",What 1683 work resulted in the standard use of tripartite periodization?,"{'text': array(['Universal History Divided into an Ancient, Medieval, and New Period'],
      dtype=object), 'answer_start': array([476], dtype=int32)}"
5ad369fb604f3c001a3fe10d,Dell,"In the early 1990s, Dell sold its products through Best Buy, Costco and Sam's Club stores in the United States. Dell stopped this practice in 1994, citing low profit-margins on the business, exclusively distributing through a direct-sales model for the next decade. In 2003, Dell briefly sold products in Sears stores in the U.S. In 2007, Dell started shipping its products to major retailers in the U.S. once again, starting with Sam's Club and Wal-Mart. Staples, the largest office-supply retailer in the U.S., and Best Buy, the largest electronics retailer in the U.S., became Dell retail partners later that same year.",What decade didn't Dell sell electronics through big box stores?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
5731703a05b4da19006bd178,Mosaic,"In parts of Italy, which were under eastern artistic influences, like Sicily and Venice, mosaic making never went out of fashion in the Middle Ages. The whole interior of the St Mark's Basilica in Venice is clad with elaborate, golden mosaics. The oldest scenes were executed by Greek masters in the late 11th century but the majority of the mosaics are works of local artists from the 12th–13th centuries. The decoration of the church was finished only in the 16th century. One hundred and ten scenes of mosaics in the atrium of St Mark's were based directly on the miniatures of the Cotton Genesis, a Byzantine manuscript that was brought to Venice after the sack of Constantinople (1204). The mosaics were executed in the 1220s.",When were the oldest scenes in St. Mark's mosaics completed?,"{'text': array(['the late 11th century'], dtype=object), 'answer_start': array([296], dtype=int32)}"
56d631b61c85041400946fd7,Dog,"Citing a 2008 study, the U.S. Center for Disease Control estimated in 2015 that 4.5 million people in the USA are bitten by dogs each year. A 2015 study estimated that 1.8% of the U.S. population is bitten each year. In the 1980s and 1990s the US averaged 17 fatalities per year, while in the 2000s this has increased to 26. 77% of dog bites are from the pet of family or friends, and 50% of attacks occur on the property of the dog's legal owner.","During the 1980s and 1990s, how many people were killed annually because of dog bites?","{'text': array(['17'], dtype=object), 'answer_start': array([256], dtype=int32)}"
5ad3c65a604f3c001a3ff021,High-definition_television,"Standard 35mm photographic film used for cinema projection has a much higher image resolution than HDTV systems, and is exposed and projected at a rate of 24 frames per second (frame/s). To be shown on standard television, in PAL-system countries, cinema film is scanned at the TV rate of 25 frame/s, causing a speedup of 4.1 percent, which is generally considered acceptable. In NTSC-system countries, the TV scan rate of 30 frame/s would cause a perceptible speedup if the same were attempted, and the necessary correction is performed by a technique called 3:2 Pulldown: Over each successive pair of film frames, one is held for three video fields (1/20 of a second) and the next is held for two video fields (1/30 of a second), giving a total time for the two frames of 1/12 of a second and thus achieving the correct average film frame rate.",At what rate is standard 50mm photographic film exposed and projected?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
572f8332a23a5019007fc6bb,Post-punk,"As the initial punk movement dwindled, vibrant new scenes began to coalesce out of a variety of bands pursuing experimental sounds and wider conceptual territory in their work. Many of these artists drew on backgrounds in art and viewed their music as invested in particular political or aesthetic agendas. British music publications such as the NME and Sounds developed an influential part in this nascent post-punk culture, with writers like Jon Savage, Paul Morley and Ian Penman developing a dense (and often playful) style of criticism that drew on critical theory, radical politics and an eclectic variety of other sources.",What was a common theme to post-punk music?,"{'text': array(['political or aesthetic agendas'], dtype=object), 'answer_start': array([275], dtype=int32)}"
5731bd48e17f3d1400422367,YouTube,"In some countries, YouTube is completely blocked, either through a long term standing ban or for more limited periods of time such as during periods of unrest, the run-up to an election, or in response to upcoming political anniversaries. In other countries access to the website as a whole remains open, but access to specific videos is blocked. In cases where the entire site is banned due to one particular video, YouTube will often agree to remove or limit access to that video in order to restore service.",What might happen in a restrictive state even if you do have access to the youtube site itself?,"{'text': array(['specific videos is blocked'], dtype=object), 'answer_start': array([319], dtype=int32)}"
570c29ffec8fbc190045bcea,Federal_Bureau_of_Investigation,"The USA PATRIOT Act increased the powers allotted to the FBI, especially in wiretapping and monitoring of Internet activity. One of the most controversial provisions of the act is the so-called sneak and peek provision, granting the FBI powers to search a house while the residents are away, and not requiring them to notify the residents for several weeks afterwards. Under the PATRIOT Act's provisions, the FBI also resumed inquiring into the library records of those who are suspected of terrorism (something it had supposedly not done since the 1970s).",What new residential powers did the FBI now have?,"{'text': array(['search a house while the residents are away'], dtype=object), 'answer_start': array([247], dtype=int32)}"
5ad5fca25b96ef001a10afaa,Comprehensive_school,"According to a study done by Helmut Fend (who had always been a fierce proponent of comprehensive schools) revealed that comprehensive schools do not help working class students. He compared alumni of the tripartite system to alumni of comprehensive schools. While working class alumni of comprehensive schools were awarded better school diplomas at age 35, they held similar occupational positions as working class alumni of the tripartite system and were as unlikely to graduate from college.",Who never conducted a study on comprehensive schools?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
