id,title,context,question,answers
570ce8b4fed7b91900d45ac6,Gymnastics,"On the uneven bars, the gymnast performs a routine on two horizontal bars set at different heights. These bars are made of fiberglass covered in wood laminate, to prevent them from breaking. In the past, bars were made of wood, but the bars were prone to breaking, providing an incentive to switch to newer technologies. The width and height of the bars may be adjusted. In the past, the uneven parallel bars were closer together. They've been moved increasingly further apart, allowing gymnasts to perform swinging, circling, transitional, and release moves, that may pass over, under, and between the two bars. At the Elite level, movements must pass through the handstand. Gymnasts often mount the Uneven Bars using a springboard, or a small mat. Chalk and grips (a leather strip with holes for fingers to protect hands and improve performance) may be used while doing this event. The chalk helps take the moisture out of gymnast's hands to decrease friction and prevent rips (tears to the skin of the hands), dowel grips help gymnasts grip the bar.",What are these bars made out of?,"{'text': array(['fiberglass covered in wood laminate'], dtype=object), 'answer_start': array([123], dtype=int32)}"
5726f08ef1498d1400e8f07c,Yale_University,"While Harkness' original colleges were Georgian Revival or Collegiate Gothic in style, two colleges constructed in the 1960s, Morse and Ezra Stiles Colleges, have modernist designs. All twelve college quadrangles are organized around a courtyard, and each has a dining hall, courtyard, library, common room, and a range of student facilities. The twelve colleges are named for important alumni or significant places in university history. In 2017, the university expects to open two new colleges near Science Hill.",In what architectural styles were Harkness' original colleges?,"{'text': array(['Georgian Revival or Collegiate Gothic'], dtype=object), 'answer_start': array([39], dtype=int32)}"
572736f0dd62a815002e9998,Affirmative_action_in_the_United_States,"Title VII was perhaps the most controversial of the entire bill. Many conservatives accused it of advocating a de facto quota system, and claimed unconstitutionality as it attempts to regulate the workplace. Minnesota Senator Hubert Humphrey corrected this notion: ""there is nothing in [Title VII] that will give power to the Commission to require hiring, firing, and promotion to meet a racial 'quota.' [. . .] Title VII is designed to encourage the hiring on basis of ability and qualifications, not race or religion."" Title VII prohibits discrimination. Humphrey was the silent hero of the bill's passing through Congress. He pledged that the bill required no quotas, just nondiscrimination. Doing so, he convinced many pro-business Republicans, including Senate Minority Leader Everett Dirksen (IL) to support Title VII.:78–80",Which section of the legislation was considered the most controversial?,"{'text': array(['Title VII'], dtype=object), 'answer_start': array([0], dtype=int32)}"
5728a145ff5b5019007da358,Brigham_Young_University,"The BYU Ballroom Dance Company is known as one of the best formation ballroom dance teams in the world, having won the U.S. National Formation Dance Championship every year since 1982. BYU's Ballroom dance team has won first place in Latin or Standard (or both) many times when they have competed at the Blackpool Dance Festival, and they were the first U.S. team to win the formation championships at the famed British Championships in Blackpool, England in 1972 . The NDCA National DanceSport championships have been held at BYU for several years, and BYU holds dozens of ballroom dance classes each semester and is consequently the largest collegiate ballroom dance program in the world. In addition, BYU has a number of other notable dance teams and programs. These teams include the Theatre Ballet, Contemporary Dance Theatre, Living Legends, and International Folk Dance Ensemble. The Living Legends perform Latin, Native American, and Polynesian dancing. BYU boasts one of the largest dance departments in the nation. Many students from all different majors across campus participate in various dance classes each semester.",How is BYU's collegiate ballroom dance program rated worldwide?,"{'text': array(['the largest'], dtype=object), 'answer_start': array([631], dtype=int32)}"
570a7cdb6d058f1900182ea3,Emotion,"Through the use of multidimensional scaling, psychologists can map out similar emotional experiences, which allows a visual depiction of the ""emotional distance"" between experiences. A further step can be taken by looking at the map's dimensions of the emotional experiences. The emotional experiences are divided into two dimensions known as valence (how negative or positive the experience feels) and arousal (how energized or enervated the experience feels). These two dimensions can be depicted on a 2D coordinate map. This two-dimensional map was theorized to capture one important component of emotion called core affect. Core affect is not the only component to emotion, but gives the emotion its hedonic and felt energy.",What is the term for the degree to which an emotional experience feels positive or negative?,"{'text': array(['valence'], dtype=object), 'answer_start': array([343], dtype=int32)}"
572febdb04bcaa1900d76eb4,"Tucson,_Arizona","Arizona, south of the Gila River was legally bought from Mexico in the Gadsden Purchase on June 8, 1854. Tucson became a part of the United States of America, although the American military did not formally take over control until March 1856. In 1857 Tucson became a stage station on the San Antonio-San Diego Mail Line and in 1858 became 3rd division headquarters of the Butterfield Overland Mail until the line shut down in March 1861. The Overland Mail Corporation attempted to continue running, however following the Bascom Affair, devastating Apache attacks on the stations and coaches ended operations in August 1861.[citation needed]",Arizona is south of which river?,"{'text': array(['Gila River'], dtype=object), 'answer_start': array([22], dtype=int32)}"
57342435d058e614000b69e7,Infection,"Other microscopic procedures may also aid in identifying infectious agents. Almost all cells readily stain with a number of basic dyes due to the electrostatic attraction between negatively charged cellular molecules and the positive charge on the dye. A cell is normally transparent under a microscope, and using a stain increases the contrast of a cell with its background. Staining a cell with a dye such as Giemsa stain or crystal violet allows a microscopist to describe its size, shape, internal and external components and its associations with other cells. The response of bacteria to different staining procedures is used in the taxonomic classification of microbes as well. Two methods, the Gram stain and the acid-fast stain, are the standard approaches used to classify bacteria and to diagnosis of disease. The Gram stain identifies the bacterial groups Firmicutes and Actinobacteria, both of which contain many significant human pathogens. The acid-fast staining procedure identifies the Actinobacterial genera Mycobacterium and Nocardia.",What is Geimsa stain?,"{'text': array(['a dye'], dtype=object), 'answer_start': array([397], dtype=int32)}"
5731c776b9d445190005e533,Steven_Spielberg,"Spielberg has filmed and is currently in post-production on an adaptation of Roald Dahl's celebrated children's story The BFG. Spielberg's DreamWorks bought the rights in 2010, originally intending John Madden to direct. The film was written by E.T. screenwriter Melissa Mathison and is co-produced by Walt Disney Pictures, marking the first Disney-branded film to be directed by Spielberg. The BFG is set to premiere out of competition at the Cannes Film Festival in May 2016, before its wide release in the US on July 1, 2016.",Who wrote 'The BFG'?,"{'text': array(['Roald Dahl'], dtype=object), 'answer_start': array([77], dtype=int32)}"
572738b0dd62a815002e99ab,Affirmative_action_in_the_United_States,"The strides that the Johnson presidency made in ensuring equal opportunity in the workforce were further picked up by his successor Nixon. In 1969 the Nixon administration initiated the ""Philadelphia Order"". It was regarded as the most forceful plan thus far to guarantee fair hiring practices in construction jobs. Philadelphia was selected as the test case because, as Assistant Secretary of Labor Arthur Fletcher explained, ""The craft unions and the construction industry are among the most egregious offenders against equal opportunity laws . . . openly hostile toward letting blacks into their closed circle."" The order included definite ""goals and timetables."" As President Nixon asserted, ""We would not impose quotas, but would require federal contractors to show 'affirmative action' to meet the goals of increasing minority employment.""",Which piece of legislation was begun in 1969?,"{'text': array(['Philadelphia Order'], dtype=object), 'answer_start': array([187], dtype=int32)}"
56ddee969a695914005b96d4,Iranian_languages,"The Iranian languages or Iranic languages form a branch of the Indo-Iranian languages, which in turn are a branch of the Indo-European language family. The speakers of Iranian languages are known as Iranian peoples. Historical Iranian languages are grouped in three stages: Old Iranian (until 400 BCE), Middle Iranian (400 BCE – 900 CE), and New Iranian (since 900 CE). Of the Old Iranian languages, the better understood and recorded ones are Old Persian (a language of Achaemenid Iran) and Avestan (the language of the Avesta). Middle Iranian languages included Middle Persian (a language of Sassanid Iran), Parthian, and Bactrian.",What are Indo-Iranian languages a subset of?,"{'text': array(['Indo-European language family'], dtype=object), 'answer_start': array([121], dtype=int32)}"
5726e0f3dd62a815002e93a8,Utrecht,"Utrecht Centraal is the main railway station of Utrecht. There are regular intercity services to all major Dutch cities; direct services to Schiphol Airport. Utrecht Centraal is a station on the night service, providing 7 days a week an all night service to (among others) Schiphol Airport, Amsterdam and Rotterdam. International InterCityExpress (ICE) services to Germany (and further) through Arnhem call at Utrecht Centraal. Regular local trains to all areas surrounding Utrecht also depart from Utrecht Centraal; and service several smaller stations: Utrecht Lunetten, Utrecht Vaartsche Rijn, Utrecht Overvecht, Utrecht Leidsche Rijn, Utrecht Terwijde, Utrecht Zuilen and Vleuten. A former station Utrecht Maliebaan closed in 1939 and has since been converted into the Dutch Railway Museum.",Are there rail services to Germany ,"{'text': array(['International InterCityExpress (ICE) services to Germany (and further) through Arnhem call at Utrecht Centraal'],
      dtype=object), 'answer_start': array([316], dtype=int32)}"
572ea39dcb0c0d14000f13c2,Quran,"Islamic tradition relates that Muhammad received his first revelation in the Cave of Hira during one of his isolated retreats to the mountains. Thereafter, he received revelations over a period of 23 years. According to hadith and Muslim history, after Muhammad immigrated to Medina and formed an independent Muslim community, he ordered many of his companions to recite the Quran and to learn and teach the laws, which were revealed daily. It is related that some of the Quraysh who were taken prisoners at the battle of Badr regained their freedom after they had taught some of the Muslims the simple writing of the time. Thus a group of Muslims gradually became literate. As it was initially spoken, the Quran was recorded on tablets, bones, and the wide, flat ends of date palm fronds. Most suras were in use amongst early Muslims since they are mentioned in numerous sayings by both Sunni and Shia sources, relating Muhammad's use of the Quran as a call to Islam, the making of prayer and the manner of recitation. However, the Quran did not exist in book form at the time of Muhammad's death in 632. There is agreement among scholars that Muhammad himself did not write down the revelation.","When Muhammad dies, what had not yet been compiled as a book?","{'text': array(['Quran'], dtype=object), 'answer_start': array([1033], dtype=int32)}"
57280b994b864d19001642fd,Central_African_Republic,"In 1920 French Equatorial Africa was established and Ubangi-Shari was administered from Brazzaville. During the 1920s and 1930s the French introduced a policy of mandatory cotton cultivation, a network of roads was built, attempts were made to combat sleeping sickness and Protestant missions were established to spread Christianity. New forms of forced labor were also introduced and a large number of Ubangians were sent to work on the Congo-Ocean Railway. Many of these forced laborers died of exhaustion, illness, or the poor conditions which claimed between 20% and 25% of the 127,000 workers.",Where was Equatorial African ran from?,"{'text': array(['Brazzaville'], dtype=object), 'answer_start': array([88], dtype=int32)}"
57343d20d058e614000b6b6b,"Tucson,_Arizona","In general, Tucson and Pima County support the Democratic Party, as opposed the state's largest metropolitan area, Phoenix, which usually supports the Republican Party. Congressional redistricting in 2013, following the publication of the 2010 Census, divided the Tucson area into three Federal Congressional districts (the first, second and third of Arizona). The city center is in the 3rd District, represented by Raul Grijalva, a Democrat, since 2003, while the more affluent residential areas to the south and east are in the 2nd District, represented by Republican Martha McSally since 2015, and the exurbs north and west between Tucson and Phoenix in the 3rd District are represented by Democrat Ann Kirkpatrick since 2008. The United States Postal Service operates post offices in Tucson. The Tucson Main Post Office is located at 1501 South Cherrybell Stravenue.",Who represents Tucson's city center in Congress?,"{'text': array(['Raul Grijalva'], dtype=object), 'answer_start': array([416], dtype=int32)}"
56fa254bf34c681400b0bfde,Wood,"It is not only the proportion of latewood, but also its quality, that counts. In specimens that show a very large proportion of latewood it may be noticeably more porous and weigh considerably less than the latewood in pieces that contain but little. One can judge comparative density, and therefore to some extent strength, by visual inspection.",What could we call some specimens with a high proportion of latewood that explains why they weigh less than specimens with much less latewood?,"{'text': array(['porous'], dtype=object), 'answer_start': array([163], dtype=int32)}"
572a8a8034ae481900deab69,Madrasa,"Today, the system of Arabic and Islamic education has grown and further integrated with Kerala government administration. In 2005, an estimated 6,000 Muslim Arabic teachers taught in Kerala government schools, with over 500,000 Muslim students. State-appointed committees, not private mosques or religious scholars outside the government, determine the curriculum and accreditation of new schools and colleges. Primary education in Arabic and Islamic studies is available to Kerala Muslims almost entirely in after-school madrasa programs - sharply unlike full-time madaris common in north India, which may replace formal schooling. Arabic colleges (over eleven of which exist within the state-run University of Calicut and the Kannur University) provide B.A. and Masters' level degrees. At all levels, instruction is co-educational, with many women instructors and professors. Islamic education boards are independently run by the following organizations, accredited by the Kerala state government: Samastha Kerala Islamic Education Board, Kerala Nadvathul Mujahideen, Jamaat-e-Islami Hind, and Jamiat Ulema-e-Hind.",Who determines the content taught in Arabic public schools?,"{'text': array(['State-appointed committees'], dtype=object), 'answer_start': array([245], dtype=int32)}"
572866e54b864d1900164994,History_of_India,"The Shunga Empire or Shunga Empire was an ancient Indian dynasty from Magadha that controlled vast areas of the Indian subcontinent from around 187 to 78 BCE. The dynasty was established by Pushyamitra Shunga, after the fall of the Maurya Empire. Its capital was Pataliputra, but later emperors such as Bhagabhadra also held court at Besnagar, modern Vidisha in Eastern Malwa. Pushyamitra Shunga ruled for 36 years and was succeeded by his son Agnimitra. There were ten Shunga rulers. The empire is noted for its numerous wars with both foreign and indigenous powers. They fought battles with the Kalingas, Satavahanas, the Indo-Greeks, and possibly the Panchalas and Mathuras. Art, education, philosophy, and other forms of learning flowered during this period including small terracotta images, larger stone sculptures, and architectural monuments such as the Stupa at Bharhut, and the renowned Great Stupa at Sanchi. The Shunga rulers helped to establish the tradition of royal sponsorship of learning and art. The script used by the empire was a variant of Brahmi and was used to write the Sanskrit language. The Shunga Empire played an imperative role in patronizing Indian culture at a time when some of the most important developments in Hindu thought were taking place.",What was the time span of the Shunga Empire?,"{'text': array(['187 to 78 BCE'], dtype=object), 'answer_start': array([144], dtype=int32)}"
5731d15c0fdd8d15006c6584,Steven_Spielberg,"Drawing from his own experiences in Scouting, Spielberg helped the Boy Scouts of America develop a merit badge in cinematography in order to help promote filmmaking as a marketable skill. The badge was launched at the 1989 National Scout Jamboree, which Spielberg attended, and where he personally counseled many boys in their work on requirements. That same year, 1989, saw the release of Indiana Jones and the Last Crusade. The opening scene shows a teenage Indiana Jones in scout uniform bearing the rank of a Life Scout. Spielberg stated he made Indiana Jones a Boy Scout in honor of his experience in Scouting. For his career accomplishments, service to others, and dedication to a new merit badge Spielberg was awarded the Distinguished Eagle Scout Award.",Which Spielberg movie showed its main character was a Boy Scout?,"{'text': array(['Indiana Jones and the Last Crusade'], dtype=object), 'answer_start': array([390], dtype=int32)}"
5727fa0aff5b5019007d99b7,Time,"Temporal measurement, chronometry, takes two distinct period forms: the calendar, a mathematical tool for organizing intervals of time, and the clock, a physical mechanism that counts the passage of time. In day-to-day life, the clock is consulted for periods less than a day whereas the calendar is consulted for periods longer than a day. Increasingly, personal electronic devices display both calendars and clocks simultaneously. The number (as on a clock dial or calendar) that marks the occurrence of a specified event as to hour or date is obtained by counting from a fiducial epoch—a central reference point.",Which tool is used in periods longer than a day?,"{'text': array(['the calendar'], dtype=object), 'answer_start': array([284], dtype=int32)}"
572603a289a1e219009ac152,Hellenistic_period,"The identification of local gods with similar Greek deities, a practice termed 'Interpretatio graeca', facilitated the building of Greek-style temples, and the Greek culture in the cities also meant that buildings such as gymnasia and theaters became common. Many cities maintained nominal autonomy while under the rule of the local king or satrap, and often had Greek-style institutions. Greek dedications, statues, architecture and inscriptions have all been found. However, local cultures were not replaced, and mostly went on as before, but now with a new Greco-Macedonian or otherwise Hellenized elite. An example that shows the spread of Greek theater is Plutarch's story of the death of Crassus, in which his head was taken to the Parthian court and used as a prop in a performance of The Bacchae. Theaters have also been found: for example, in Ai-Khanoum on the edge of Bactria, the theater has 35 rows – larger than the theater in Babylon.",The practice of identifying local gods with Greek deities is called what?,"{'text': array(['Interpretatio graeca'], dtype=object), 'answer_start': array([80], dtype=int32)}"
56e8845b99e8941900975e4e,Bern,"From the 2000 census[update], 60,455 or 47.0% belonged to the Swiss Reformed Church, while 31,510 or 24.5% were Roman Catholic. Of the rest of the population, there were 1,874 members of an Orthodox church (or about 1.46% of the population), there were 229 persons (or about 0.18% of the population) who belonged to the Christian Catholic Church, and there were 5,531 persons (or about 4.30% of the population) who belonged to another Christian church. There were 324 persons (or about 0.25% of the population) who were Jewish, and 4,907 (or about 3.81% of the population) who were Muslim. There were 629 persons who were Buddhist, 1,430 persons who were Hindu and 177 persons who belonged to another church. 16,363 (or about 12.72% of the population) belonged to no church, are agnostic or atheist, and 7,855 persons (or about 6.11% of the population) did not answer the question. On 14 December 2014 the Haus der Religionen was inaugurated.",How many muslims were there in Bern in 2000?,"{'text': array(['4,907'], dtype=object), 'answer_start': array([532], dtype=int32)}"
570f8a9f80d9841400ab35ab,Elizabeth_II,"During the war, plans were drawn up to quell Welsh nationalism by affiliating Elizabeth more closely with Wales. Proposals, such as appointing her Constable of Caernarfon Castle or a patron of Urdd Gobaith Cymru (the Welsh League of Youth), were abandoned for various reasons, which included a fear of associating Elizabeth with conscientious objectors in the Urdd, at a time when Britain was at war. Welsh politicians suggested that she be made Princess of Wales on her 18th birthday. Home Secretary, Herbert Morrison supported the idea, but the King rejected it because he felt such a title belonged solely to the wife of a Prince of Wales and the Prince of Wales had always been the heir apparent. In 1946, she was inducted into the Welsh Gorsedd of Bards at the National Eisteddfod of Wales.",Who did England propose to affiliate with Wales to quell Welsh nationalism?,"{'text': array(['Elizabeth'], dtype=object), 'answer_start': array([78], dtype=int32)}"
56cd606a62d2951400fa6558,Sino-Tibetan_relations_during_the_Ming_dynasty,"Dreyfus writes that after the Phagmodrupa lost its centralizing power over Tibet in 1434, several attempts by other families to establish hegemonies failed over the next two centuries until 1642 with the 5th Dalai Lama's effective hegemony over Tibet.",What year did the 5th Dalai lama start to dominate over Tibet?,"{'text': array(['1642'], dtype=object), 'answer_start': array([190], dtype=int32)}"
5727f767ff5b5019007d996d,Gamal_Abdel_Nasser,"Sirri Amer was close to King Farouk, and was nominated for the presidency of the Officer's Club—normally a ceremonial office—with the king's backing. Nasser was determined to establish the independence of the army from the monarchy, and with Amer as the intercessor, resolved to field a nominee for the Free Officers. They selected Muhammad Naguib, a popular general who had offered his resignation to Farouk in 1942 over British high-handedness and was wounded three times in the Palestine War. Naguib won overwhelmingly and the Free Officers, through their connection with a leading Egyptian daily, al-Misri, publicized his victory while praising the nationalistic spirit of the army.",What media outlet advanced the Free Officer's agenda?,"{'text': array(['al-Misri'], dtype=object), 'answer_start': array([601], dtype=int32)}"
57279f213acd2414000de811,Gramophone_record,"For collectable or nostalgia purposes, or for the benefit of higher-quality audio playback provided by the 78 rpm speed with newer vinyl records and their lightweight stylus pickups, a small number of 78 rpm records have been released since the major labels ceased production. One of the first attempts at this was in the 1950s, when inventor Ewing Dunbar Nunn founded the label Audiophile Records, which released, in addition to standard 33 1/3 rpm LPs, 78 rpm-mastered albums that were microgroove and pressed on vinyl (as opposed to traditional 78s, with their shellac composition and wider 3-mil sized grooves). This was done by the label mainly to take advantage of the wider audio frequency response that faster speeds like 78 rpm can provide for vinyl microgroove records, hence the label's name (obviously catering to the audiophiles of the 1950s ""hi-fi"" era, when stereo gear could provide a much wider range of audio than before). Also in the late 1950s, Bell Records released a few budget-priced 7"" microgrooved records at 78 rpm.",What are reasons for recent releases of 78 rpm speed vinyls?,"{'text': array(['collectable or nostalgia purposes'], dtype=object), 'answer_start': array([4], dtype=int32)}"
573005e3a23a5019007fcc62,Roman_Republic,"After the consulship had been opened to the plebeians, the plebeians were able to hold both the dictatorship and the censorship. Plebiscites of 342 BC placed limits on political offices; an individual could hold only one office at a time, and ten years must elapse between the end of his official term and his re-election. Further laws attempted to relieve the burden of debt from plebeians by banning interest on loans. In 337 BC, the first plebeian praetor was elected. During these years, the tribunes and the senators grew increasingly close. The senate realised the need to use plebeian officials to accomplish desired goals. To win over the tribunes, the senators gave the tribunes a great deal of power and the tribunes began to feel obligated to the senate. As the tribunes and the senators grew closer, plebeian senators were often able to secure the tribunate for members of their own families. In time, the tribunate became a stepping stone to higher office.",How did senators attempt to gain the favor of the tribunes?,"{'text': array(['gave the tribunes a great deal of power'], dtype=object), 'answer_start': array([670], dtype=int32)}"
5726a8e6708984140094cd25,Pesticide,"Some evidence shows that alternatives to pesticides can be equally effective as the use of chemicals. For example, Sweden has halved its use of pesticides with hardly any reduction in crops.[unreliable source?] In Indonesia, farmers have reduced pesticide use on rice fields by 65% and experienced a 15% crop increase.[unreliable source?] A study of Maize fields in northern Florida found that the application of composted yard waste with high carbon to nitrogen ratio to agricultural fields was highly effective at reducing the population of plant-parasitic nematodes and increasing crop yield, with yield increases ranging from 10% to 212%; the observed effects were long-term, often not appearing until the third season of the study.",How much was Sweden able to lower thier pesticide usage?,"{'text': array(['halved its use'], dtype=object), 'answer_start': array([126], dtype=int32)}"
56cdda5762d2951400fa6900,Spectre_(2015_film),"The main cast was revealed in December 2014 at the 007 Stage at Pinewood Studios. Daniel Craig returned for his fourth appearance as James Bond, while Ralph Fiennes, Naomie Harris and Ben Whishaw reprised their roles as M, Eve Moneypenny and Q respectively, having been established in Skyfall. Rory Kinnear also reprised his role as Bill Tanner in his third appearance in the series.",When were the actors in Spectre announced?,"{'text': array(['December 2014'], dtype=object), 'answer_start': array([30], dtype=int32)}"
572a268f6aef051400155312,East_Prussia,"In the 1772 First Partition of Poland, the Prussian king Frederick the Great annexed neighboring Royal Prussia, i.e. the Polish voivodeships of Pomerania (Gdańsk Pomerania or Pomerelia), Malbork, Chełmno and the Prince-Bishopric of Warmia, thereby bridging the ""Polish Corridor"" between his Prussian and Farther Pomeranian lands and cutting remaining Poland off the Baltic Coast. The territory of Warmia was incorporated into the lands of former Ducal Prussia, which, by administrative deed of 31 January 1773 were named East Prussia. The former Polish Pomerelian lands beyond the Vistula River together with Malbork and Chełmno Land formed the Province of West Prussia with its capital at Marienwerder (Kwidzyn). The Polish Partition Sejm ratified the cession on 30 September 1773, whereafter Frederick officially went on to call himself a King ""of"" Prussia.",In what year was Royal Prussia annexed?,"{'text': array(['1772'], dtype=object), 'answer_start': array([7], dtype=int32)}"
56f83bdda6d7ea1400e174f3,Josip_Broz_Tito,"As the Communist Party was outlawed in Yugoslavia starting on 30 December 1920, Josip Broz took on many assumed names during his activity within the Party, including ""Rudi"", ""Walter"", and ""Tito."" Broz himself explains:","""Rudi"", ""Walter"" and ""Tito"" are names that what person assumed?","{'text': array(['Josip Broz'], dtype=object), 'answer_start': array([80], dtype=int32)}"
57282ce8ff5b5019007d9e92,Annelid,"The gut is generally an almost straight tube supported by the mesenteries (vertical partitions within segments), and ends with the anus on the underside of the pygidium. However, in members of the tube-dwelling family Siboglinidae the gut is blocked by a swollen lining that houses symbiotic bacteria, which can make up 15% of the worms' total weight. The bacteria convert inorganic matter – such as hydrogen sulfide and carbon dioxide from hydrothermal vents, or methane from seeps – to organic matter that feeds themselves and their hosts, while the worms extend their palps into the gas flows to absorb the gases needed by the bacteria.",What gases come from seeps?,"{'text': array(['methane'], dtype=object), 'answer_start': array([464], dtype=int32)}"
5728fbba3f37b31900477efd,Paris,"The movie industry was born in Paris when Auguste and Louis Lumière projected the first motion picture for a paying audience at the Grand Café on 28 December 1895. Many of Paris' concert/dance halls were transformed into movie theatres when the media became popular beginning in the 1930s. Later, most of the largest cinemas were divided into multiple, smaller rooms. Paris' largest cinema room today is in Le Grand Rex theatre with 2,700 seats.
Big multiplex movie theaters have been built since the 1990s. UGC Ciné Cité Les Halles with 27 screens, MK2 Bibliothèque with 20 screens and UGC Ciné Cité Bercy with 18 screens are among the largest.",Where was the first movie projected for a paying audience in Paris?,"{'text': array(['Grand Café'], dtype=object), 'answer_start': array([132], dtype=int32)}"
572ecdd5cb0c0d14000f15a3,Elevator,"Once the elevator arrives at the floor, it will park with its doors open and the car buttons will be disabled to prevent a passenger from taking control of the elevator. Medical personnel must then activate the code-blue key switch inside the car, select their floor and close the doors with the door close button. The elevator will then travel non-stop to the selected floor, and will remain in code-blue service until switched off in the car. Some hospital elevators will feature a 'hold' position on the code-blue key switch (similar to fire service) which allows the elevator to remain at a floor locked out of service until code blue is deactivated.",What steps do medical personnel take at that point?,"{'text': array(['Medical personnel must then activate the code-blue key switch inside the car, select their floor and close the doors with the door close button'],
      dtype=object), 'answer_start': array([170], dtype=int32)}"
56df1fcec65bf219000b3f6f,Sony_Music_Entertainment,"Over the past two years,[clarification needed] dozens of rights-holders, including Sony Music, have sent complaints about Wikipedia.org directly to Google to have content removed.",What search engine company giant has Sony sent requests to regarding content on a website?,"{'text': array(['Google'], dtype=object), 'answer_start': array([148], dtype=int32)}"
5719ca564faf5e1900b8a7f6,Seattle,"The first such boom, covering the early years of the city, rode on the lumber industry. (During this period the road now known as Yesler Way won the nickname ""Skid Road"", supposedly after the timber skidding down the hill to Henry Yesler's sawmill. The later dereliction of the area may be a possible origin for the term which later entered the wider American lexicon as Skid Row.) Like much of the American West, Seattle saw numerous conflicts between labor and management, as well as ethnic tensions that culminated in the anti-Chinese riots of 1885–1886. This violence originated with unemployed whites who were determined to drive the Chinese from Seattle (anti-Chinese riots also occurred in Tacoma). In 1900, Asians were 4.2% of the population. Authorities declared martial law and federal troops arrived to put down the disorder.","After Yesler Way fell into ill refute, what was the term generally used for this type of decline?","{'text': array(['Skid Row'], dtype=object), 'answer_start': array([371], dtype=int32)}"
572f506a04bcaa1900d76844,Railway_electrification_system,"In the UK, the London, Brighton and South Coast Railway pioneered overhead electrification of its suburban lines in London, London Bridge to Victoria being opened to traffic on 1 December 1909. Victoria to Crystal Palace via Balham and West Norwood opened in May 1911. Peckham Rye to West Norwood opened in June 1912. Further extensions were not made owing to the First World War. Two lines opened in 1925 under the Southern Railway serving Coulsdon North and Sutton railway station. The lines were electrified at 6.7 kV 25 Hz. It was announced in 1926 that all lines were to be converted to DC third rail and the last overhead electric service ran in September 1929.",What voltage was used in the two lines opened in 1925 of Southern Railway?,"{'text': array(['6.7 kV 25 Hz'], dtype=object), 'answer_start': array([514], dtype=int32)}"
570c31e36b8089140040fc12,Federal_Bureau_of_Investigation,"The FBI frequently investigated Martin Luther King, Jr. In the mid-1960s, King began publicly criticizing the Bureau for giving insufficient attention to the use of terrorism by white supremacists. Hoover responded by publicly calling King the most ""notorious liar"" in the United States. In his 1991 memoir, Washington Post journalist Carl Rowan asserted that the FBI had sent at least one anonymous letter to King encouraging him to commit suicide. Historian Taylor Branch documents an anonymous November 1964 ""suicide package"" sent by the Bureau that combined a letter to the civil rights leader telling him ""You are done. There is only one way out for you..."" with audio recordings of King's sexual indiscretions.",What kind of letter did the FBI send to MLK?,"{'text': array(['anonymous'], dtype=object), 'answer_start': array([390], dtype=int32)}"
56e722d937bdd419002c3d8c,Daylight_saving_time,"The manipulation of time at higher latitudes (for example Iceland, Nunavut or Alaska) has little impact on daily life, because the length of day and night changes more extremely throughout the seasons (in comparison to other latitudes), and thus sunrise and sunset times are significantly out of sync with standard working hours regardless of manipulations of the clock. DST is also of little use for locations near the equator, because these regions see only a small variation in daylight in the course of the year.",What region of the earth sees little change in daylight from season to season?,"{'text': array(['near the equator'], dtype=object), 'answer_start': array([411], dtype=int32)}"
56e7521e00c9c71400d76fb4,Royal_Institute_of_British_Architects,"Its services include RIBA Insight, RIBA Appointments, and RIBA Publishing. It publishes the RIBA Product Selector and RIBA Journal. In Newcastle is the NBS, the National Building Specification, which has 130 staff and deals with the building regulations and the Construction Information Service. RIBA Bookshops, which operates online and at 66 Portland Place, is also part of RIBA Enterprises.",What does NBS stand for?,"{'text': array(['National Building Specification'], dtype=object), 'answer_start': array([161], dtype=int32)}"
57279f9f3acd2414000de828,Textual_criticism,"Cladistics is a technique borrowed from biology, where it was originally named phylogenetic systematics by Willi Hennig. In biology, the technique is used to determine the evolutionary relationships between different species. In its application in textual criticism, the text of a number of different manuscripts is entered into a computer, which records all the differences between them. The manuscripts are then grouped according to their shared characteristics. The difference between cladistics and more traditional forms of statistical analysis is that, rather than simply arranging the manuscripts into rough groupings according to their overall similarity, cladistics assumes that they are part of a branching family tree and uses that assumption to derive relationships between them. This makes it more like an automated approach to stemmatics. However, where there is a difference, the computer does not attempt to decide which reading is closer to the original text, and so does not indicate which branch of the tree is the ""root""—which manuscript tradition is closest to the original. Other types of evidence must be used for that purpose.",What is the main difference between cladistics and stemmatics?,"{'text': array(['does not indicate which branch of the tree is the ""root""'],
      dtype=object), 'answer_start': array([984], dtype=int32)}"
571a94a24faf5e1900b8aabd,Multiracial_American,"By 1990, the Census Bureau included more than a dozen ethnic/racial categories on the census, reflecting not only changing social ideas about ethnicity, but the wide variety of immigrants who had come to reside in the United States due to changing historical forces and new immigration laws in the 1960s. With a changing society, more citizens have begun to press for acknowledging multiracial ancestry. The Census Bureau changed its data collection by allowing people to self-identify as more than one ethnicity. Some ethnic groups are concerned about the potential political and economic effects, as federal assistance to historically underserved groups has depended on Census data. According to the Census Bureau, as of 2002, over 75% of all African Americans had multiracial ancestries.",Do some ethnic groups have concerns about census changes?,"{'text': array(['Some ethnic groups are concerned about the potential political and economic effects, as'],
      dtype=object), 'answer_start': array([514], dtype=int32)}"
